review_id,review_description,rating,thumbs_up,review_date,appVersion,language_code,country_code,has_developer_response,response_delay_days,invalid_response_delay,sentiment,needs_attention,word_count,char_count,exclamation_count,question_count,uppercase_ratio,avg_word_length,review_year,review_month_num,review_month_name,review_quarter,review_day_name,is_weekend,thumbs_up_log,review_length_band,engagement_band,app_version_major,response_delay_band,responded_within_7_days,priority_score,priority_level,predicted_response_probability_oof,predicted_response_class_oof,unanswered_attention_review
ffa16d3e-a6ff-4c89-b95c-f0d2b05ed4b1,Excellent app.,5,0,2019-09-29 13:30:00,18.0.0,en,us,0,,False,Positive,0,2,14,0,0,0.07142857142857142,6.5,2019,9,Sep,Q3,Sunday,1,0.0,Very short,No votes,18,,,20.8,Low,0.14434003896151004,0,0
42322da2-d48f-454c-b66a-f210a56f12a9,The best password manager I've used so far 😊,5,1,2019-08-21 18:43:00,18.0.0,en,us,0,,False,Positive,0,9,44,0,0,0.045454545454545456,4.0,2019,8,Aug,Q3,Wednesday,0,0.6931471805599453,Short,Low,18,,,25.6,Low,0.05435000166069893,0,0
51bc3f3e-a922-4f65-99d5-dee38215ee26,Easy to use. Great off-line app.,4,2,2019-06-20 23:12:00,18.0.0,en,us,0,,False,Positive,0,6,32,0,0,0.0625,4.5,2019,6,Jun,Q2,Thursday,0,1.0986122886681098,Short,Low,18,,,46.4,Medium,0.09670045838961724,0,0
25c383ef-cf3f-4ecb-a870-e5bd89e32d35,Keeps me organized and avoids pulling my hair out! Recommended by an IT friend.,5,2,2019-06-01 05:16:00,18.0.0,en,us,0,,False,Positive,0,14,79,1,0,0.05063291139240506,4.714285714285714,2019,6,Jun,Q2,Saturday,1,1.0986122886681098,Short,Low,18,,,29.6,Low,0.08753260093370975,0,0
330ab77c-e04f-4fe4-8a75-cab017309212,Awesome,5,3,2019-06-01 03:13:00,18.0.0,en,us,0,,False,Positive,0,1,7,0,0,0.14285714285714285,7.0,2019,6,Jun,Q2,Saturday,1,1.3862943611198906,Very short,Medium,18,,,26.4,Low,0.052437017084840463,0,0
47aadc96-1598-439d-aba7-8b03104eadf4,Has some Icons. Doesn't have MeWe Social Network icon 🤔. Secure. I'm happy 😊.,5,2,2019-04-28 13:18:00,18.0.0,en,us,0,,False,Positive,0,14,77,0,0,0.11688311688311688,4.571428571428571,2019,4,Apr,Q2,Sunday,1,1.0986122886681098,Short,Low,18,,,29.6,Low,0.036834905432215355,0,0
144014c2-8a38-4b99-859a-7b5cd13ffd6b,good,4,1,2019-03-25 17:41:00,18.0.0,en,us,0,,False,Positive,0,1,4,0,0,0.0,4.0,2019,3,Mar,Q1,Monday,0,0.6931471805599453,Very short,Low,18,,,42.4,Low,0.09735957081733922,0,0
d86a4a1a-6077-48ef-accf-0675ca6a4fc7,easy to use,5,2,2019-03-01 10:39:00,18.0.0,en,us,0,,False,Positive,0,3,11,0,0,0.0,3.0,2019,3,Mar,Q1,Friday,0,1.0986122886681098,Very short,Low,18,,,25.2,Low,0.03791920742390733,0,0
5518e3a4-c32e-4a58-88ad-74b38422e827,Convenient pw storage. Just a master pw to keep app safe. Also backup to cloud drive.,5,5,2019-01-14 07:01:00,18.0.0,en,us,0,,False,Positive,0,16,85,0,0,0.03529411764705882,4.375,2019,1,Jan,Q1,Monday,0,1.791759469228055,Short,Medium,18,,,36.4,Low,0.02882870427377751,0,0
89ea1107-fec1-4b0f-b699-29827cf605fc,"Secure 🔐. Works perfectly. I was able to recover my data after multiple bootloader failures! The only feature I would like to have is, customizable icons - Create my own standard icons. e.g. Specific icons unique to my country.",5,11,2018-12-02 05:40:00,Unknown,en,us,0,,False,Positive,0,39,227,1,0,0.030837004405286344,4.846153846153846,2018,12,Dec,Q4,Sunday,1,2.4849066497880004,Medium,High,Unknown,,,57.6,Medium,0.4268034883443547,0,0
94862be6-b778-4bae-b248-88da18f41c36,Easy t manage,5,2,2018-11-30 18:44:00,18.0.0,en,us,0,,False,Positive,0,3,13,0,0,0.07692307692307693,3.6666666666666665,2018,11,Nov,Q4,Friday,0,1.0986122886681098,Very short,Low,18,,,25.2,Low,0.054881279894380096,0,0
4aec16a3-a2ae-48d8-ac00-0667e9073c55,Very good app. I just need to know what happens if I loose my phone? How do get my info back in secure mode??,4,14,2018-11-26 00:21:00,18.0.0,en,us,1,0.1486111111111111,False,Positive,0,24,109,0,3,0.03669724770642202,3.5833333333333335,2018,11,Nov,Q4,Monday,0,2.70805020110221,Medium,High,18,Within 1 day,1.0,89.6,High,0.24149832531918863,0,0
e7f945c6-0658-436e-bfff-006512f6ec90,Great .. I use it all the time !,5,1,2018-10-18 00:43:00,18.0.0,en,us,0,,False,Positive,0,9,32,1,0,0.0625,2.6666666666666665,2018,10,Oct,Q4,Thursday,0,0.6931471805599453,Short,Low,18,,,25.6,Low,0.04532765664808554,0,0
7fe2eb4e-0cd8-4441-b185-641e1a397e68,"Great app, easy to use. I have no issues",5,2,2018-09-10 07:21:00,18.0.0,en,us,0,,False,Positive,0,9,40,0,0,0.05,3.5555555555555554,2018,9,Sep,Q3,Monday,0,1.0986122886681098,Short,Low,18,,,27.6,Low,0.041071632377346026,0,0
bf75e5c9-20bd-4285-a3b8-6ad43b76a83b,Easy to use. Previously I was able to restore my backup data multiple times due to bootloader failures on my LG-G3. This is a must for all smartphone. I've lost data so many times before. Transferring my data to my current phone was a simple and easy. Excellent job! Thank you so much...Very happy with the new feature. Fingerprint scan is very nice!,5,15,2018-08-31 00:30:00,18.0.0,en,us,0,,False,Positive,0,63,350,2,0,0.037142857142857144,4.571428571428571,2018,8,Aug,Q3,Friday,0,2.772588722239781,Long,High,18,,,70.0,Medium,0.0928430452740511,0,0
38b16f09-b02a-48de-87ce-fd1a389f1872,I really recommend this app.. it's a nice app ever that we could use.. very organized for account to keep your password and email with matching icon that reflects to the account that related to.. so useful and manageable.. its better to organized with style but simply.. I love it!!!!,5,2,2018-08-22 18:06:00,17.0.0,en,us,0,,False,Positive,0,50,284,4,0,0.007042253521126761,4.7,2018,8,Aug,Q3,Wednesday,0,1.0986122886681098,Medium,Low,17,,,44.0,Low,0.10395725946335667,0,0
de7e56af-a0c9-432b-85ab-8483a6082b3c,Is this app available on my laptop?,4,1,2018-08-03 17:57:00,17.0.0,en,us,0,,False,Positive,0,7,35,0,1,0.02857142857142857,4.142857142857143,2018,8,Aug,Q3,Friday,0,0.6931471805599453,Short,Low,17,,,48.8,Medium,0.5129382808043057,1,0
52632cad-7cc1-4b8e-937a-b7cfef5d838a,"Loved the app for awhile but recently it has wiped all my passwords twice. 
You don't get a third strike with me. Uninstalling because I can't trust 
this app.",1,1,2018-08-01 00:19:00,17.0.0,en,us,1,31.028472222222224,False,Negative,1,29,159,0,0,0.025157232704402517,4.448275862068965,2018,8,Aug,Q3,Wednesday,0,0.6931471805599453,Medium,Low,17,31-180 days,0.0,113.6,High,0.9866047009279847,1,0
300da08c-1821-4454-860b-a32371e9664e,"This is the easiest security app I have found. It makes storing passwords 
simple.",5,1,2018-05-02 08:51:00,17.0.0,en,us,0,,False,Positive,0,14,82,0,0,0.036585365853658534,4.857142857142857,2018,5,May,Q2,Wednesday,0,0.6931471805599453,Short,Low,17,,,27.6,Low,0.05245844328202187,0,0
7521a973-70e7-47fa-b35d-bac8800e023f,Good quality easy to set up and use,5,1,2018-03-24 04:07:00,17.0.0,en,us,0,,False,Positive,0,8,35,0,0,0.02857142857142857,3.5,2018,3,Mar,Q1,Saturday,1,0.6931471805599453,Short,Low,17,,,25.2,Low,0.046486215019665454,0,0
80e63126-58d4-4b1b-83a9-783e8940b47d,Easy to use and handy.,5,2,2018-03-13 19:48:00,17.0.0,en,us,0,,False,Positive,0,5,22,0,0,0.045454545454545456,3.6,2018,3,Mar,Q1,Tuesday,0,1.0986122886681098,Very short,Low,17,,,26.0,Low,0.03361204129223682,0,0
9eb93dbc-7003-437e-9a40-d4c5a698aa51,Love this app! This is my life in one little app,5,1,2018-02-24 08:13:00,17.0.0,en,us,0,,False,Positive,0,11,48,1,0,0.041666666666666664,3.4545454545454546,2018,2,Feb,Q1,Saturday,1,0.6931471805599453,Short,Low,17,,,26.4,Low,0.04124428008279244,0,0
84cf5585-b258-4eb7-880e-5a891b18eb31,Easy to use. Simple storage for passwords. Probably not for everyone. But perfect if you just want a single source for your passwords without all the exotic features.,5,4,2018-02-18 02:38:00,17.0.0,en,us,0,,False,Positive,0,28,166,0,0,0.024096385542168676,4.964285714285714,2018,2,Feb,Q1,Sunday,1,1.6094379124341003,Medium,Medium,17,,,39.2,Low,0.09671064455939585,0,0
982ebefa-e8b8-4043-930b-1a340f344374,"I tried MANY apps before I FINALLY found one that was conducive to my needs.  I am not familiar with all of the apps feature, however, I am happy with what I presently see.  I don't want an upgrade to PRO feature as the current is sufficient.  Thanks",5,6,2018-01-24 20:37:00,17.0.0,en,us,0,,False,Positive,0,48,250,0,0,0.084,4.166666666666667,2018,1,Jan,Q1,Wednesday,0,1.9459101490553132,Medium,Medium,17,,,51.2,Medium,0.11533730264842916,0,0
27c2dcbc-e827-49b7-83f2-39d90a206617,The app works as advertised.,5,1,2018-01-15 08:30:00,17.0.0,en,us,0,,False,Positive,0,5,28,0,0,0.03571428571428571,4.8,2018,1,Jan,Q1,Monday,0,0.6931471805599453,Very short,Low,17,,,24.0,Low,0.033505884850607646,0,0
78669449-84df-40c4-a65e-224a7f1811f2,Not too bad,5,1,2018-01-08 05:40:00,17.0.0,en,us,0,,False,Positive,0,3,11,0,0,0.09090909090909091,3.0,2018,1,Jan,Q1,Monday,0,0.6931471805599453,Very short,Low,17,,,23.2,Low,0.026962701941173037,0,0
7715fcf6-c017-4edc-8fc4-d23a9daa6999,"Potentially a great app except for the following points which I could notice in the short period of use: 1. Does not REQUIRE an account - which means if anyone gets access to your phone, they can see your passwords! Unsecure, uhh? 2. Description doesn't give any idea about encryption of your data on the phone! 3. Sync to DropBox/GoogleDrive could be automated!",3,0,2017-12-13 22:54:00,Unknown,en,us,0,,False,Neutral,1,63,362,3,1,0.04696132596685083,4.761904761904762,2017,12,Dec,Q4,Wednesday,0,0.0,Long,No votes,Unknown,,,84.0,High,0.971126058224364,1,1
0b8d7005-b436-4e72-86a4-1572619289e4,"Does what it's supposed to do, easy to use. Very customizable. Can't find any negatives. Let's hope it stays that way.",5,2,2017-11-19 00:36:00,17.0.0,en,us,0,,False,Positive,0,21,118,0,0,0.03389830508474576,4.666666666666667,2017,11,Nov,Q4,Sunday,1,1.0986122886681098,Medium,Low,17,,,32.4,Low,0.19522435973397462,0,0
8a2b8c3a-d898-4c2a-adf7-764b6575afe4,Love this app. It's so clear and easy to se each password saved.,5,3,2017-11-01 14:26:00,17.0.0,en,us,0,,False,Positive,0,13,64,0,0,0.03125,4.0,2017,11,Nov,Q4,Wednesday,0,1.3862943611198906,Short,Medium,17,,,31.2,Low,0.09248760917674408,0,0
2a3756d6-43dc-409b-aad9-9400886fcba7,Nice to have my passwords all in one place.,5,7,2017-11-01 04:56:00,17.0.0,en,us,0,,False,Positive,0,9,43,0,0,0.023255813953488372,3.888888888888889,2017,11,Nov,Q4,Wednesday,0,2.0794415416798357,Short,Medium,17,,,37.6,Low,0.07270027836871816,0,0
eac3fa63-3bcc-4ef4-8a22-2a64cc81229f,Great app!,5,2,2017-10-21 18:30:00,17.0.0,en,us,0,,False,Positive,0,2,10,1,0,0.1,4.5,2017,10,Oct,Q4,Saturday,1,1.0986122886681098,Very short,Low,17,,,24.8,Low,0.04475747350052297,0,0
e770dfcb-af28-4b19-89c6-d44a63e39934,Works great for my needs.,5,2,2017-09-25 06:59:00,16.0.2,en,us,0,,False,Positive,0,5,25,0,0,0.04,4.2,2017,9,Sep,Q3,Monday,0,1.0986122886681098,Very short,Low,16,,,26.0,Low,0.11481960880480942,0,0
72f06b2d-fcfa-49b5-9685-ca587167479e,Ok good app...very safe and useful,5,1,2017-09-23 01:26:00,16.0.2,en,us,0,,False,Positive,0,6,34,0,0,0.029411764705882353,4.833333333333333,2017,9,Sep,Q3,Saturday,1,0.6931471805599453,Short,Low,16,,,24.4,Low,0.1761465095603057,0,0
e990717c-d0a3-48b3-abe9-87cd0a4829b7,Good app. Easy to save all my information. Have been saver many times.,5,2,2017-08-29 20:28:00,16.0.2,en,us,0,,False,Positive,0,13,70,0,0,0.04285714285714286,4.461538461538462,2017,8,Aug,Q3,Tuesday,0,1.0986122886681098,Short,Low,16,,,29.2,Low,0.1415487385695963,0,0
40667adf-3d81-4ffd-9938-626f02740aae,"I like this app, just wish there was some way to recover all my passwords I had before i changed phones. I tried to find a backup and have been unsuccessful.",4,0,2017-08-26 23:43:00,Unknown,en,us,1,0.0763888888888889,False,Positive,0,31,157,0,0,0.01910828025477707,4.096774193548387,2017,8,Aug,Q3,Saturday,1,0.0,Medium,No votes,Unknown,Within 1 day,1.0,52.4,Medium,0.302186682048633,0,0
0f0172ba-87ef-4f95-986d-7d697ca6a3a1,Efficient and well designed,5,0,2017-08-01 01:06:00,16.0.2,en,us,0,,False,Positive,0,4,27,0,0,0.037037037037037035,6.0,2017,8,Aug,Q3,Tuesday,0,0.0,Very short,No votes,16,,,21.6,Low,0.1122729837373751,0,0
cb67f0d3-04b8-4dbd-9676-bf3d2ce31fe7,Good one.,5,1,2017-07-29 19:53:00,16.0.2,en,us,0,,False,Positive,0,2,9,0,0,0.1111111111111111,4.0,2017,7,Jul,Q3,Saturday,1,0.6931471805599453,Very short,Low,16,,,22.8,Low,0.0878518574764965,0,0
4ad33523-692b-4155-8532-de70516be605,Loving it so far. It was easy to load all my info and I really like the look of it. I gave it a 4 though because it doesn't have an auto lock. You have to log out for it to lock up again. Would love to see this security feature added.,4,4,2017-07-23 22:38:00,16.0.2,en,us,1,4.106944444444444,False,Positive,0,52,234,0,0,0.02564102564102564,3.519230769230769,2017,7,Jul,Q3,Sunday,1,1.6094379124341003,Long,Medium,16,2-7 days,1.0,68.0,Medium,0.6859469101256324,1,0
c1134f24-fbd9-437e-9721-807cf238b30f,Good app that stores my passwords and backup to Google Drive.,4,2,2017-07-23 08:47:00,16.0.2,en,us,0,,False,Positive,0,11,61,0,0,0.04918032786885246,4.636363636363637,2017,7,Jul,Q3,Sunday,1,1.0986122886681098,Short,Low,16,,,48.4,Medium,0.4700046942493763,0,0
7e28ba65-030c-4c9e-a6bb-00771e85b4d5,Love the app,5,1,2017-07-20 12:33:00,16.0.2,en,us,0,,False,Positive,0,3,12,0,0,0.08333333333333333,3.3333333333333335,2017,7,Jul,Q3,Thursday,0,0.6931471805599453,Very short,Low,16,,,23.2,Low,0.13104117428642117,0,0
6236ca6d-1e3d-4b43-9425-b9e2ea8a6c40,"When I retrieve stored information from Google drive, it becomes unrecognisable. How can it be possible to retrieve information the same as uploaded?",4,1,2017-07-19 21:06:00,16.0.2,en,us,1,0.12291666666666666,False,Positive,0,23,149,0,1,0.026845637583892617,5.521739130434782,2017,7,Jul,Q3,Wednesday,0,0.6931471805599453,Medium,Low,16,Within 1 day,1.0,55.2,Medium,0.5683429000251871,1,0
c9cd0cd0-b63f-4831-a8ce-46cac5955754,"While it does not auto-sync, it can store it's data on Google Drive and DropBox, so it can be accessed across all platforms. It also does lack an auto-close feature. Otherwise, a very useful app. I especially like the one click copy to clipboard, very handy! Also has a password generator, way cool! A few small tweeks, and this app would rock!",4,1,2017-07-12 16:49:00,16.0.2,en,us,1,15.35138888888889,False,Positive,0,62,344,3,0,0.029069767441860465,4.564516129032258,2017,7,Jul,Q3,Wednesday,0,0.6931471805599453,Long,Low,16,8-30 days,0.0,62.0,Medium,0.3922854930024208,0,0
e87a5f5c-90e4-4143-a933-985086811b4d,"Does what I need it to do. Would like to see some sort of auto close option for app when phone sleeps or shuts down. Other than that, good app",4,2,2017-07-06 05:54:00,16.0.2,en,us,1,21.808333333333334,False,Positive,0,30,142,0,0,0.028169014084507043,3.7666666666666666,2017,7,Jul,Q3,Thursday,0,1.0986122886681098,Medium,Low,16,8-30 days,0.0,56.0,Medium,0.3985911374884823,0,0
3b5c51ea-8263-4839-8626-47df3c1f69ba,Great to store password,4,1,2017-07-02 19:41:00,16.0.2,en,us,0,,False,Positive,0,4,23,0,0,0.043478260869565216,5.0,2017,7,Jul,Q3,Sunday,1,0.6931471805599453,Very short,Low,16,,,43.6,Low,0.36602944220125094,0,0
84e53c91-91f7-4581-800a-e07ef41bc6b6,Awesome,5,1,2017-06-24 03:19:00,16.0.2,en,us,0,,False,Positive,0,1,7,0,0,0.14285714285714285,7.0,2017,6,Jun,Q2,Saturday,1,0.6931471805599453,Very short,Low,16,,,22.4,Low,0.07260037155630647,0,0
8d62d61f-b5a5-4c54-8e9c-1f301e8e5ab6,Very 👍 nice app,4,3,2017-06-21 17:03:00,16.0.2,en,us,0,,False,Positive,0,4,15,0,0,0.06666666666666667,3.0,2017,6,Jun,Q2,Wednesday,0,1.3862943611198906,Very short,Medium,16,,,47.6,Medium,0.33500369487298337,0,0
9abc95be-2575-4e7b-ade7-13b9f0d6f43d,It is easy to use and has a nice screen layout.,5,3,2017-06-18 21:22:00,16.0.2,en,us,0,,False,Positive,0,11,47,0,0,0.02127659574468085,3.3636363636363638,2017,6,Jun,Q2,Sunday,1,1.3862943611198906,Short,Medium,16,,,30.4,Low,0.11925507580322534,0,0
7c6d3a53-7ed0-4e51-ae5b-41b1948323ed,Very handy  No problems at all.,5,3,2017-06-10 22:51:00,16.0.2,en,us,0,,False,Positive,0,6,31,0,0,0.06451612903225806,4.166666666666667,2017,6,Jun,Q2,Saturday,1,1.3862943611198906,Short,Medium,16,,,28.4,Low,0.20555516508162555,0,0
d5934474-9ebd-41c5-b35a-052643ea0d78,"Simple and best password manager... Lovely UI and Icons... If the option to add more fields is given, then it can be used for many purposes... Keep up the good work...",5,9,2017-05-31 10:35:00,16.0.2,en,us,0,,False,Positive,0,31,167,0,0,0.041916167664670656,4.419354838709677,2017,5,May,Q2,Wednesday,0,2.302585092994046,Medium,Medium,16,,,50.4,Medium,0.13575165223511498,0,0
9c0c66ed-d7bf-4cdd-8ec8-9d599d619bee,It is nice and very well simple to use,5,4,2017-05-24 05:55:00,16.0.2,en,us,0,,False,Positive,0,9,38,0,0,0.02631578947368421,3.3333333333333335,2017,5,May,Q2,Wednesday,0,1.6094379124341003,Short,Medium,16,,,31.6,Low,0.0536160728879384,0,0
6e9bd0f5-06cc-4ee6-b127-18493c6746d7,Good done,5,2,2017-05-19 10:13:00,16.0.2,en,us,0,,False,Positive,0,2,9,0,0,0.1111111111111111,4.0,2017,5,May,Q2,Friday,0,1.0986122886681098,Very short,Low,16,,,24.8,Low,0.03975820955729291,0,0
8032fdb9-d2cb-4547-95a5-7f6f5b7a9968,So far so Good,5,2,2017-05-15 03:40:00,16.0.2,en,us,0,,False,Positive,0,4,14,0,0,0.14285714285714285,2.75,2017,5,May,Q2,Monday,0,1.0986122886681098,Very short,Low,16,,,25.6,Low,0.09123942045945473,0,0
8b613100-cb0e-446e-89c0-66ef21811dc5,Super and easy,5,3,2017-04-20 21:32:00,10.5.3,en,us,0,,False,Positive,0,3,14,0,0,0.07142857142857142,4.0,2017,4,Apr,Q2,Thursday,0,1.3862943611198906,Very short,Medium,10,,,27.2,Low,0.037763778396141985,0,0
8f41fb4e-89bb-4cb2-a258-4179d7ebe783,Amazing,5,0,2017-04-10 04:11:00,Unknown,en,us,0,,False,Positive,0,1,7,0,0,0.14285714285714285,7.0,2017,4,Apr,Q2,Monday,0,0.0,Very short,No votes,Unknown,,,20.4,Low,0.025343969134236997,0,0
189fded4-5388-4d12-9fe6-bd89992d8219,Great Password Keeper! Easy to store and retrieve. Thanks so much for the work and dedication put into this app!!!,5,2,2017-03-08 10:38:00,10.5.1,en,us,0,,False,Positive,0,20,114,4,0,0.043859649122807015,4.75,2017,3,Mar,Q1,Wednesday,0,1.0986122886681098,Short,Low,10,,,32.0,Low,0.028858306706765396,0,0
44244801-c2c9-47ba-811b-3ef8140dbbd7,"Great app, simple to use.",5,1,2017-02-09 00:27:00,10.4.1,en,us,0,,False,Positive,0,5,25,0,0,0.04,4.2,2017,2,Feb,Q1,Thursday,0,0.6931471805599453,Very short,Low,10,,,24.0,Low,0.02845047733102957,0,0
b8cb4951-0e2c-47f2-b5b2-cc89daeab783,Easy to use and flexible with good choice of icons to go with the passwords,5,2,2017-02-05 13:17:00,10.5.0,en,us,0,,False,Positive,0,15,75,0,0,0.013333333333333334,4.066666666666666,2017,2,Feb,Q1,Sunday,1,1.0986122886681098,Short,Low,10,,,30.0,Low,0.06043277513586001,0,0
a3bf82b7-da8e-43ed-b2a4-b540a1dba49b,good,5,0,2017-01-11 21:55:00,10.3.1,en,us,0,,False,Positive,0,1,4,0,0,0.0,4.0,2017,1,Jan,Q1,Wednesday,0,0.0,Very short,No votes,10,,,20.4,Low,0.036678521962417936,0,0
91635daa-e90e-46c9-9878-d4a3806c3c2e,I loved this while inputting my passwords.  Very easy to use.  But I never selected a security code and closed out the app. Now I cannot regain access. There is no option to recover account 😟,3,2,2016-12-05 18:57:00,7.1.1,en,us,1,0.011805555555555555,False,Neutral,1,36,191,0,0,0.03664921465968586,4.277777777777778,2016,12,Dec,Q4,Monday,0,1.0986122886681098,Medium,Low,7,Within 1 day,1.0,78.4,High,0.8879061212020217,1,0
7019dc83-4864-4e4d-8066-3d33e2dfbac2,I really loved this app until I had to do a factory reset and everything was lost. It was simple and easy to use.   Really wish it had a backup/restore feature. Now I need to look for a different app and type all my passwords again.  Not taking a chance of losing them so installing an app with backup/restore/sync.,3,2,2016-11-21 15:29:00,7.1.1,en,us,1,,True,Neutral,1,59,315,0,0,0.022222222222222223,4.305084745762712,2016,11,Nov,Q4,Monday,0,1.0986122886681098,Long,Low,7,,0.0,84.0,High,0.9588149039389487,1,0
0b454386-5872-40e9-8c2e-78d335429021,It's perfect just looks like a regular email list for sum1 forgetful like myself and its free a beautiful lil app,5,4,2016-11-17 18:36:00,7.1.1,en,us,0,,False,Positive,0,21,113,0,0,0.008849557522123894,4.428571428571429,2016,11,Nov,Q4,Thursday,0,1.6094379124341003,Medium,Medium,7,,,36.4,Low,0.2755721805512644,0,0
af4a0483-3bfd-4d58-895c-9e7ceaf3ffec,Good App,5,0,2016-10-31 10:46:00,7.1.1,en,us,0,,False,Positive,0,2,8,0,0,0.25,3.5,2016,10,Oct,Q4,Monday,0,0.0,Very short,No votes,7,,,20.8,Low,0.0993864085523868,0,0
4c1a3caf-fa85-46ff-8b8f-599613310f48,Awesome app. Very easy to use and understand.,5,2,2016-10-30 01:52:00,7.1.1,en,us,0,,False,Positive,0,8,45,0,0,0.044444444444444446,4.75,2016,10,Oct,Q4,Sunday,1,1.0986122886681098,Short,Low,7,,,27.2,Low,0.1500515946969784,0,0
13f77ccb-08a8-484b-8cc6-430163d99a6f,This good app but should have back up feature for the data stored.,4,6,2016-10-29 09:19:00,7.1.1,en,us,1,0.09722222222222222,False,Positive,0,13,66,0,0,0.015151515151515152,4.153846153846154,2016,10,Oct,Q4,Saturday,1,1.9459101490553132,Short,Medium,7,Within 1 day,1.0,57.2,Medium,0.37048607226123603,0,0
bacf84c8-f2d3-4fa5-b788-c71f5979b93e,🌟🌟🌟🌟🌟,5,1,2016-10-26 06:43:00,7.0.1,en,us,1,,True,Positive,0,1,5,0,0,0.0,5.0,2016,10,Oct,Q4,Wednesday,0,0.6931471805599453,Very short,Low,7,,0.0,22.4,Low,0.08871520534420038,0,0
9a488445-8e09-48e1-ad3b-d60dd8ea0a9d,Sagarkumar,2,0,2016-10-23 06:48:00,7.0.1,en,us,1,0.058333333333333334,False,Negative,1,1,10,0,0,0.1,10.0,2016,10,Oct,Q4,Sunday,1,0.0,Very short,No votes,7,Within 1 day,1.0,80.4,High,0.9333983861355056,1,0
56b529a6-f69d-49f1-b709-0f6494f4428d,Simply amazing,5,0,2016-10-17 16:29:00,7.0.1,en,us,0,,False,Positive,0,2,14,0,0,0.07142857142857142,6.5,2016,10,Oct,Q4,Monday,0,0.0,Very short,No votes,7,,,20.8,Low,0.22212717267791046,0,0
043e420f-517c-4497-a6a4-79c8d42e7910,Like it,2,1,2016-10-12 15:58:00,7.0.1,en,us,1,0.10277777777777777,False,Negative,1,2,7,0,0,0.14285714285714285,3.0,2016,10,Oct,Q4,Wednesday,0,0.6931471805599453,Very short,Low,7,Within 1 day,1.0,82.8,High,0.9464713336160797,1,0
137ab73d-b5f9-4e9c-b872-802eca96a81d,Love it,5,0,2016-10-11 20:26:00,7.0.0,en,us,0,,False,Positive,0,2,7,0,0,0.14285714285714285,3.0,2016,10,Oct,Q4,Tuesday,0,0.0,Very short,No votes,7,,,20.8,Low,0.14883042781807615,0,0
d0384ede-7c87-4781-a5cb-ae2f9a0b7d28,Usuful but without any login to restor if the program deleted,3,2,2016-10-09 02:51:00,7.0.1,en,us,1,0.015277777777777777,False,Neutral,1,11,61,0,0,0.01639344262295082,4.636363636363637,2016,10,Oct,Q4,Sunday,1,1.0986122886681098,Short,Low,7,Within 1 day,1.0,68.4,Medium,0.8404686409030779,1,0
a252a68e-dcd3-4dab-80dc-d406a8ecc36c,"Very nice, easy to work with, user friendly,  pleasing view",5,0,2016-10-05 08:22:00,7.0.0,en,us,0,,False,Positive,0,10,59,0,0,0.01694915254237288,4.9,2016,10,Oct,Q4,Wednesday,0,0.0,Short,No votes,7,,,24.0,Low,0.25083455910657065,0,0
463126f9-a6b4-4931-a5b4-6f814d995fc1,I think it's best apps I will give it 5 stars,5,2,2016-10-02 11:17:00,7.0.0,en,us,0,,False,Positive,0,11,45,0,0,0.044444444444444446,3.1818181818181817,2016,10,Oct,Q4,Sunday,1,1.0986122886681098,Short,Low,7,,,28.4,Low,0.2767431035526715,0,0
cf7889c0-f4d0-4dba-9df8-120cf1a342a8,"unfortunately, if in adding a new account you go to browser to copy the URL, you'll return to this password manager to find your email address and password are lost. The app doesn't keep them. So you've got to remember every detail in one go. I've looked at several other password managers and none had such a good interface as this. Simple, logical.  But the above shortcoming needs to be addressed.",3,2,2016-09-30 11:40:00,7.0.0,en,us,1,0.5361111111111111,False,Neutral,1,71,400,0,0,0.02,4.633802816901408,2016,9,Sep,Q3,Friday,0,1.0986122886681098,Long,Low,7,Within 1 day,1.0,84.0,High,0.9577241082670376,1,0
4603e53f-ab60-4b65-957b-8411fac03586,Very good and user friendly app,4,0,2016-09-24 21:56:00,7.0.0,en,us,0,,False,Positive,0,6,31,0,0,0.03225806451612903,4.333333333333333,2016,9,Sep,Q3,Saturday,1,0.0,Short,No votes,7,,,42.4,Low,0.7038593788805477,1,0
ac35de02-a5c7-4d9a-9716-4c17d5351736,It's a little cartoonish for my taste.,2,0,2016-09-22 02:25:00,Unknown,en,us,0,,False,Negative,1,7,38,0,0,0.02631578947368421,4.571428571428571,2016,9,Sep,Q3,Thursday,0,0.0,Short,No votes,Unknown,,,82.8,High,0.9351600488241795,1,1
2f55e557-1673-4781-98a7-a712adf29012,I like this app. Great app,5,0,2016-09-18 20:12:00,4,en,us,0,,False,Positive,0,6,26,0,0,0.07692307692307693,3.5,2016,9,Sep,Q3,Sunday,1,0.0,Short,No votes,4,,,22.4,Low,0.039048257101478946,0,0
146ecefd-a229-4582-b00e-5080ffb05b8a,"When I downloaded this app my expectation was that i would be able to see a list of all my apps and i can set a password for whichever ones I choose, with email id for backup. But no matter where I navigate its asking me to login with email id repeatedly. None of my apps are being listed under any category. Not sure if its just me or this app does not have any help section for novice users. Will try figuring it around for a bit else will uninstall.",2,2,2016-09-17 14:15:00,4,en,us,1,0.011111111111111112,False,Negative,1,91,452,0,0,0.017699115044247787,3.978021978021978,2016,9,Sep,Q3,Saturday,1,1.0986122886681098,Long,Low,4,Within 1 day,1.0,104.0,High,0.960062714363236,1,0
